814910,2,0,2022-02-03 19:19:36,Sblock Lp Restore: K4L29S1 : UNCERTAIN : CSA(23724) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814911,2,0,2022-02-03 19:19:36,Sblock Lp Restore: K4L29S2 : UNCERTAIN : CSA(23726) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814922,2,0,2022-02-03 19:19:36,Sblock Lp Restore: K4L37S1 : UNCERTAIN : CSA(23180) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814923,2,4,2022-02-03 19:19:36,Sblock Lp Restore: K4L37S2 : D : CSA(23211)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1,1
814924,2,0,2022-02-03 19:19:36,Sblock Lp Restore: K4L37S3 : UNCERTAIN : CSA(23195) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814925,2,4,2022-02-03 19:19:36,Sblock Lp Restore: K4L37S4 : D : CSA(23229)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1,1
814955,2,0,2022-02-03 19:19:36,Sblock Lp Restore: K5L4S1 : UNCERTAIN : CSA(24141) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814956,2,0,2022-02-03 19:19:37,Sblock Lp Restore: K5L5S1 : UNCERTAIN : CSA(24231) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814957,2,0,2022-02-03 19:19:37,Sblock Lp Restore: K5L5S2 : UNCERTAIN : CSA(24224) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814958,2,0,2022-02-03 19:19:37,Sblock Lp Restore: K5L5S3 : UNCERTAIN : CSA(24233) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814960,2,3,2022-02-03 19:19:37,Sblock Lp Restore: K5L5S8 : C : CSA(24241)$#COMMA# A(lp=2.26500000000000001$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.165$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=-0.0003333333333333333$#COMMA# b=2.365 ,1,1
814961,2,4,2022-02-03 19:19:37,Sblock Lp Restore: K5L5S9 : D : CSA(24249)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1,1
814962,2,0,,Sblock Lp Restore: K5L5S11 : UNCERTAIN : could not get lp. ,1,1
814983,2,0,2022-02-03 19:19:37,Sblock Lp Restore: K5L9S1 : UNCERTAIN : CSA(24545) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814984,2,4,2022-02-03 19:19:37,Sblock Lp Restore: K5L9S2 : D : CSA(24585)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1,1
